Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
UKR,2000-07-01,2000-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2000,2000,,19.759552,X,base year is 2015
UKR,2001-07-01,2001-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2001,2001,,21.707676,X,base year is 2015
UKR,2002-07-01,2002-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2002,2002,,21.485034,X,base year is 2015
UKR,2003-07-01,2003-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2003,2003,,23.099194,X,base year is 2015
UKR,2004-07-01,2004-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2004,2004,,24.991658,X,base year is 2015
UKR,2005-07-01,2005-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2005,2005,,28.665265,X,base year is 2015
UKR,2006-07-01,2006-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2006,2006,,30.724711,X,base year is 2015
UKR,2007-07-01,2007-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2007,2007,,34.899264,X,base year is 2015
UKR,2008-07-01,2008-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2008,2008,,44.305924,X,base year is 2015
UKR,2009-07-01,2009-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2009,2009,,51.096531,X,base year is 2015
UKR,2010-07-01,2010-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2010,2010,,54.603155,X,base year is 2015
UKR,2011-07-01,2011-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2011,2011,,60.391869,X,base year is 2015
UKR,2012-07-01,2012-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2012,2012,,60.336208,X,base year is 2015
UKR,2013-07-01,2013-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2013,2013,,60.336208,A,base year is 2015
UKR,2014-07-01,2014-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2014,2014,,67.911631,A,base year is 2015
UKR,2015-07-01,2015-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2015,2015,,105.477043,A,base year is 2015
UKR,2016-07-01,2016-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2016,2016,,113.770489,A,base year is 2015
UKR,2017-07-01,2017-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2017,2017,,131.860219,A,base year is 2015
UKR,2018-07-01,2018-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2018,2018,,143.604628,A,base year is 2015
UKR,2019-07-01,2019-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2019,2019,,156.740556,A,base year is 2015
UKR,2020-07-01,2020-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2020,2020,,160.525484,A,base year is 2015
UKR,2021-07-01,2021-07-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2021,2021,,176.945393,A,base year is 2015
UKR,2000-08-01,2000-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2000,2000,,19.759552,X,base year is 2015
UKR,2001-08-01,2001-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2001,2001,,21.652016,X,base year is 2015
UKR,2002-08-01,2002-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2002,2002,,21.429373,X,base year is 2015
UKR,2003-08-01,2003-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2003,2003,,22.709569,X,base year is 2015
UKR,2004-08-01,2004-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2004,2004,,24.935997,X,base year is 2015
UKR,2005-08-01,2005-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2005,2005,,28.665265,X,base year is 2015
UKR,2006-08-01,2006-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2006,2006,,30.724711,X,base year is 2015
UKR,2007-08-01,2007-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2007,2007,,35.121907,X,base year is 2015
UKR,2008-08-01,2008-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2008,2008,,44.250263,X,base year is 2015
UKR,2009-08-01,2009-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2009,2009,,50.985209,X,base year is 2015
UKR,2010-08-01,2010-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2010,2010,,55.215423,X,base year is 2015
UKR,2011-08-01,2011-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2011,2011,,60.113565,X,base year is 2015
UKR,2012-08-01,2012-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2012,2012,,60.113565,X,base year is 2015
UKR,2013-08-01,2013-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2013,2013,,59.890923,A,base year is 2015
UKR,2014-08-01,2014-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2014,2014,,68.468238,A,base year is 2015
UKR,2015-08-01,2015-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2015,2015,,104.642132,A,base year is 2015
UKR,2016-08-01,2016-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2016,2016,,113.436524,A,base year is 2015
UKR,2017-08-01,2017-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2017,2017,,131.748897,A,base year is 2015
UKR,2018-08-01,2018-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2018,2018,,143.604628,A,base year is 2015
UKR,2019-08-01,2019-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2019,2019,,156.239609,A,base year is 2015
UKR,2020-08-01,2020-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2020,2020,,160.191520,A,base year is 2015
UKR,2021-08-01,2021-08-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2021,2021,,176.555768,A,base year is 2015
UKR,2000-09-01,2000-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2000,2000,,20.260498,X,base year is 2015
UKR,2001-09-01,2001-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2001,2001,,21.707676,X,base year is 2015
UKR,2002-09-01,2002-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2002,2002,,21.485034,X,base year is 2015
UKR,2003-09-01,2003-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2003,2003,,22.820891,X,base year is 2015
UKR,2004-09-01,2004-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2004,2004,,25.269962,X,base year is 2015
UKR,2005-09-01,2005-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2005,2005,,28.776586,X,base year is 2015
UKR,2006-09-01,2006-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2006,2006,,31.336979,X,base year is 2015
UKR,2007-09-01,2007-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2007,2007,,35.845496,X,base year is 2015
UKR,2008-09-01,2008-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2008,2008,,44.695549,X,base year is 2015
UKR,2009-09-01,2009-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2009,2009,,51.486156,X,base year is 2015
UKR,2010-09-01,2010-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2010,2010,,56.829584,X,base year is 2015
UKR,2011-09-01,2011-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2011,2011,,60.169226,X,base year is 2015
UKR,2012-09-01,2012-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2012,2012,,60.169226,X,base year is 2015
UKR,2013-09-01,2013-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2013,2013,,59.890923,A,base year is 2015
UKR,2014-09-01,2014-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2014,2014,,70.472023,A,base year is 2015
UKR,2015-09-01,2015-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2015,2015,,107.035543,A,base year is 2015
UKR,2016-09-01,2016-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2016,2016,,115.440310,A,base year is 2015
UKR,2017-09-01,2017-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2017,2017,,134.364951,A,base year is 2015
UKR,2018-09-01,2018-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2018,2018,,146.332003,A,base year is 2015
UKR,2019-09-01,2019-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2019,2019,,157.352823,A,base year is 2015
UKR,2020-09-01,2020-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2020,2020,,160.970769,A,base year is 2015
UKR,2021-09-01,2021-09-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2021,2021,,178.670875,A,base year is 2015
UKR,2000-10-01,2000-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2000,2000,,20.538802,X,base year is 2015
UKR,2001-10-01,2001-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2001,2001,,21.763337,X,base year is 2015
UKR,2002-10-01,2002-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2002,2002,,21.652016,X,base year is 2015
UKR,2003-10-01,2003-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2003,2003,,23.154855,X,base year is 2015
UKR,2004-10-01,2004-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2004,2004,,25.826569,X,base year is 2015
UKR,2005-10-01,2005-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2005,2005,,28.999229,X,base year is 2015
UKR,2006-10-01,2006-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2006,2006,,32.171890,X,base year is 2015
UKR,2007-10-01,2007-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2007,2007,,36.903050,X,base year is 2015
UKR,2008-10-01,2008-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2008,2008,,45.530460,X,base year is 2015
UKR,2009-10-01,2009-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2009,2009,,51.931441,X,base year is 2015
UKR,2010-10-01,2010-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2010,2010,,57.107887,X,base year is 2015
UKR,2011-10-01,2011-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2011,2011,,60.169226,X,base year is 2015
UKR,2012-10-01,2012-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2012,2012,,60.169226,X,base year is 2015
UKR,2013-10-01,2013-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2013,2013,,60.169226,A,base year is 2015
UKR,2014-10-01,2014-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2014,2014,,72.141845,A,base year is 2015
UKR,2015-10-01,2015-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2015,2015,,105.644025,A,base year is 2015
UKR,2016-10-01,2016-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2016,2016,,118.668631,A,base year is 2015
UKR,2017-10-01,2017-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2017,2017,,135.979111,A,base year is 2015
UKR,2018-10-01,2018-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2018,2018,,148.836735,A,base year is 2015
UKR,2019-10-01,2019-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2019,2019,,158.466038,A,base year is 2015
UKR,2020-10-01,2020-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2020,2020,,162.584930,A,base year is 2015
UKR,2021-10-01,2021-10-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2021,2021,,180.285035,A,base year is 2015
UKR,2000-11-01,2000-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2000,2000,,20.594462,X,base year is 2015
UKR,2001-11-01,2001-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2001,2001,,21.874659,X,base year is 2015
UKR,2002-11-01,2002-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2002,2002,,21.818998,X,base year is 2015
UKR,2003-11-01,2003-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2003,2003,,23.544480,X,base year is 2015
UKR,2004-11-01,2004-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2004,2004,,26.216194,X,base year is 2015
UKR,2005-11-01,2005-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2005,2005,,29.333193,X,base year is 2015
UKR,2006-11-01,2006-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2006,2006,,32.728497,X,base year is 2015
UKR,2007-11-01,2007-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2007,2007,,37.793621,X,base year is 2015
UKR,2008-11-01,2008-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2008,2008,,46.142727,X,base year is 2015
UKR,2009-11-01,2009-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2009,2009,,52.432388,X,base year is 2015
UKR,2010-11-01,2010-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2010,2010,,57.274869,X,base year is 2015
UKR,2011-11-01,2011-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2011,2011,,60.280547,X,base year is 2015
UKR,2012-11-01,2012-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2012,2012,,60.113565,X,base year is 2015
UKR,2013-11-01,2013-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2013,2013,,60.280547,A,base year is 2015
UKR,2014-11-01,2014-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2014,2014,,73.533362,A,base year is 2015
UKR,2015-11-01,2015-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2015,2015,,107.759132,A,base year is 2015
UKR,2016-11-01,2016-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2016,2016,,120.839399,A,base year is 2015
UKR,2017-11-01,2017-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2017,2017,,137.203647,A,base year is 2015
UKR,2018-11-01,2018-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2018,2018,,150.896181,A,base year is 2015
UKR,2019-11-01,2019-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2019,2019,,158.633020,A,base year is 2015
UKR,2020-11-01,2020-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2020,2020,,164.700037,A,base year is 2015
UKR,2021-11-01,2021-11-30,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2021,2021,,181.732214,A,base year is 2015
UKR,2000-12-01,2000-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2000,2000,,20.928426,X,base year is 2015
UKR,2001-12-01,2001-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2001,2001,,22.208623,X,base year is 2015
UKR,2002-12-01,2002-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2002,2002,,22.097301,X,base year is 2015
UKR,2003-12-01,2003-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2003,2003,,23.934105,X,base year is 2015
UKR,2004-12-01,2004-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2004,2004,,26.884122,X,base year is 2015
UKR,2005-12-01,2005-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2005,2005,,29.611497,X,base year is 2015
UKR,2006-12-01,2006-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2006,2006,,33.062461,X,base year is 2015
UKR,2007-12-01,2007-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2007,2007,,38.517210,X,base year is 2015
UKR,2008-12-01,2008-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2008,2008,,47.144620,X,base year is 2015
UKR,2009-12-01,2009-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2009,2009,,52.988995,X,base year is 2015
UKR,2010-12-01,2010-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2010,2010,,57.775816,X,base year is 2015
UKR,2011-12-01,2011-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2011,2011,,60.391869,X,base year is 2015
UKR,2012-12-01,2012-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2012,2012,,60.224887,X,base year is 2015
UKR,2013-12-01,2013-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2013,2013,,60.558851,A,base year is 2015
UKR,2014-12-01,2014-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2014,2014,,75.704130,A,base year is 2015
UKR,2015-12-01,2015-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2015,2015,,108.482721,A,base year is 2015
UKR,2016-12-01,2016-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2016,2016,,121.896952,A,base year is 2015
UKR,2017-12-01,2017-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2017,2017,,138.595165,A,base year is 2015
UKR,2018-12-01,2018-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2018,2018,,152.120717,A,base year is 2015
UKR,2019-12-01,2019-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2019,2019,,158.299055,A,base year is 2015
UKR,2020-12-01,2020-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2020,2020,,166.202876,A,base year is 2015
UKR,2021-12-01,2021-12-31,230,'804,Ukraine,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,2021,2021,,182.845428,A,base year is 2015
UKR,2001-01-01,2001-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2001,2001,%,20.320559,E,
UKR,2002-01-01,2002-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2002,2002,%,5.094930,E,
UKR,2003-01-01,2003-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2003,2003,%,0.000000,E,
UKR,2004-01-01,2004-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2004,2004,%,7.582147,E,
UKR,2005-01-01,2005-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2005,2005,%,11.256102,E,
UKR,2006-01-01,2006-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2006,2006,%,9.453782,E,
UKR,2007-01-01,2007-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2007,2007,%,1.919386,E,
UKR,2008-01-01,2008-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2008,2008,%,28.625235,E,
UKR,2009-01-01,2009-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2009,2009,%,22.986823,E,
UKR,2010-01-01,2010-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2010,2010,%,11.071429,E,
UKR,2011-01-01,2011-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2011,2011,%,8.574491,E,
UKR,2012-01-01,2012-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2012,2012,%,0.592300,E,
UKR,2013-01-01,2013-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2013,2013,%,-2.158979,E,
UKR,2014-01-01,2014-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2014,2014,%,-0.601805,E,
UKR,2015-01-01,2015-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2015,2015,%,30.171544,E,
UKR,2016-01-01,2016-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2016,2016,%,38.062016,E,
UKR,2017-01-01,2017-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2017,2017,%,2.975856,E,
UKR,2018-01-01,2018-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2018,2018,%,17.829880,E,
UKR,2019-01-01,2019-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2019,2019,%,7.913003,E,
UKR,2020-01-01,2020-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2020,2020,%,3.130360,E,
UKR,2021-01-01,2021-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2021,2021,%,5.862786,E,
UKR,2022-01-01,2022-01-31,230,'804,Ukraine,23014,Food price inflation,7001,January,2022,2022,%,13.943441,E,
UKR,2001-02-01,2001-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2001,2001,%,17.425661,E,
UKR,2002-02-01,2002-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2002,2002,%,3.381097,E,
UKR,2003-02-01,2003-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2003,2003,%,2.098122,E,
UKR,2004-02-01,2004-02-29,230,'804,Ukraine,23014,Food price inflation,7002,February,2004,2004,%,7.053989,E,
UKR,2005-02-01,2005-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2005,2005,%,12.180730,E,
UKR,2006-02-01,2006-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2006,2006,%,10.995851,E,
UKR,2007-02-01,2007-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2007,2007,%,-0.747664,E,
UKR,2008-02-01,2008-02-29,230,'804,Ukraine,23014,Food price inflation,7002,February,2008,2008,%,33.521657,E,
UKR,2009-02-01,2009-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2009,2009,%,20.169252,E,
UKR,2010-02-01,2010-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2010,2010,%,13.380282,E,
UKR,2011-02-01,2011-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2011,2011,%,5.175983,E,
UKR,2012-02-01,2012-02-29,230,'804,Ukraine,23014,Food price inflation,7002,February,2012,2012,%,0.590551,E,
UKR,2013-02-01,2013-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2013,2013,%,-2.641879,E,
UKR,2014-02-01,2014-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2014,2014,%,0.804020,E,
UKR,2015-02-01,2015-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2015,2015,%,35.892323,E,
UKR,2016-02-01,2016-02-29,230,'804,Ukraine,23014,Food price inflation,7002,February,2016,2016,%,29.713866,E,
UKR,2017-02-01,2017-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2017,2017,%,5.260181,E,
UKR,2018-02-01,2018-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2018,2018,%,17.302526,E,
UKR,2019-02-01,2019-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2019,2019,%,7.787448,E,
UKR,2020-02-01,2020-02-29,230,'804,Ukraine,23014,Food price inflation,7002,February,2020,2020,%,1.784955,E,
UKR,2021-02-01,2021-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2021,2021,%,8.517745,E,
UKR,2022-02-01,2022-02-28,230,'804,Ukraine,23014,Food price inflation,7002,February,2022,2022,%,14.313197,E,
UKR,2001-03-01,2001-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2001,2001,%,15.945788,E,
UKR,2002-03-01,2002-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2002,2002,%,1.918139,E,
UKR,2003-03-01,2003-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2003,2003,%,3.990371,E,
UKR,2004-03-01,2004-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2004,2004,%,6.071436,E,
UKR,2005-03-01,2005-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2005,2005,%,14.498149,E,
UKR,2006-03-01,2006-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2006,2006,%,7.910751,E,
UKR,2007-03-01,2007-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2007,2007,%,0.000000,E,
UKR,2008-03-01,2008-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2008,2008,%,40.789474,E,
UKR,2009-03-01,2009-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2009,2009,%,15.487316,E,
UKR,2010-03-01,2010-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2010,2010,%,13.063584,E,
UKR,2011-03-01,2011-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2011,2011,%,5.725971,E,
